case_id,branch,source_dataset,ct_shape,mask_shape,ct_sx,ct_sy,ct_sz,hu_min,hu_max,hu_p01,hu_p05,hu_p50,hu_p95,hu_p99,looks_like_HU,needs_offset_fix,mask_empty,ct_reader_backend,mask_reader_backend,recommendation,status,error
7f78a55e0f,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.48828125,0.48828125,6.502016544342041,-1024.0,1816.0,-1019.0,-1007.0,-961.0,269.0,1003.0,True,False,False,sitk,sitk,keep_original,ok,
8045cc444b,segmented,HemSeg500,"(38, 512, 512)","(38, 512, 512)",0.4882810115814209,0.4882810115814209,4.122651100158691,-3024.0,1992.0,-3024.0,-3024.0,-1005.0,301.0,983.0,True,False,False,sitk,sitk,keep_original,ok,
804e20cbf7,segmented,HemSeg500,"(44, 512, 512)","(44, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,11652.0,-1009.0,-1001.0,-958.0,299.0,740.0,True,False,False,sitk,sitk,keep_original,ok,
804f11162c,segmented,HemSeg500,"(44, 512, 512)","(44, 512, 512)",0.4882810115814209,0.4882810115814209,3.9668140411376953,-3024.0,3071.0,-3024.0,-3024.0,-964.0,799.0,1600.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
808b168b62,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,2137.0,-2048.0,-2048.0,-967.0,558.0,1422.0,True,False,False,sitk,sitk,keep_original,ok,
8126dd995b,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.48828125,0.48828125,5.250252723693848,-1024.0,3071.0,-1017.0,-1008.0,-984.0,434.8499999999767,1087.0,True,False,False,sitk,sitk,keep_original,ok,
81d0455f5f,segmented,HemSeg500,"(31, 512, 512)","(31, 512, 512)",0.4882810115814209,0.4882810115814209,5.374866485595703,-2048.0,3071.0,-2048.0,-2048.0,-997.0,244.0,1030.0,True,False,False,sitk,sitk,keep_original,ok,
81e82c4785,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.453125,0.453125,5.0,-2048.0,1977.0,-2048.0,-2048.0,-989.0,522.0,1287.0,True,False,False,sitk,sitk,keep_original,ok,
829b84e941,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,2016.0,-1015.0,-1003.0,-873.0,370.0,987.0,True,False,False,sitk,sitk,keep_original,ok,
842f2b08a0,segmented,HemSeg500,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.11845588684082,-3024.0,1842.0,-3024.0,-3024.0,-969.0,343.0,1224.0,True,False,False,sitk,sitk,keep_original,ok,
844f1fcfbc,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.188742160797119,-2048.0,3071.0,-2048.0,-2048.0,-984.0,556.0,1400.0,True,False,False,sitk,sitk,keep_original,ok,
846d72ffbe,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.48828125,0.48828125,5.351469993591309,-1024.0,1847.0,-1010.0,-1005.0,-995.0,470.0,1276.0,True,False,False,sitk,sitk,keep_original,ok,
84bc22d85c,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,17580.0,-1012.0,-1003.0,-956.0,453.0,1486.0,True,False,False,sitk,sitk,keep_original,ok,
85356cb39d,segmented,HemSeg500,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.429999828338623,-2048.0,1844.0,-2048.0,-2048.0,-943.0,457.0,1145.0,True,False,False,sitk,sitk,keep_original,ok,
854f0e9038,segmented,HemSeg500,"(38, 512, 512)","(38, 512, 512)",0.4882810115814209,0.4882810115814209,3.913357734680176,-2048.0,1977.0,-2048.0,-2048.0,-1004.0,553.0,1215.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
85765d3ca1,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.7005085945129395,-1024.0,3071.0,-1023.0,-1009.0,-957.0,325.0,956.0,True,False,False,sitk,sitk,keep_original,ok,
857ec1f14c,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,5.392514705657959,-3024.0,3072.0,-3024.0,-3024.0,-991.0,444.0,1054.0,True,False,False,sitk,sitk,keep_original,ok,
859d2ced68,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.611290454864502,-2048.0,1870.0,-2048.0,-2048.0,-976.0,638.0,1417.0,True,False,False,sitk,sitk,keep_original,ok,
85eda14d0e,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,4.769612789154053,-2048.0,1887.0,-2048.0,-2048.0,-951.0,473.0,1021.0,True,False,False,sitk,sitk,keep_original,ok,
8674e49234,segmented,HemSeg500,"(37, 512, 512)","(37, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,3071.0,-2048.0,-2048.0,-987.0,658.0,1372.0,True,False,False,sitk,sitk,keep_original,ok,
86a381cb96,segmented,HemSeg500,"(31, 512, 512)","(31, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,1971.0,-2048.0,-2048.0,-979.0,540.0,1148.0,True,False,False,sitk,sitk,keep_original,ok,
8750493974,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.421875,0.421875,5.1504693031311035,-1024.0,1849.0,-1009.0,-1005.0,-812.0,787.0,1292.0,True,False,False,sitk,sitk,keep_original,ok,
878faba4bd,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.48828125,0.48828125,5.100404739379883,-1024.0,1852.0,-1010.0,-1004.0,-891.0,343.0,1065.0,True,False,False,sitk,sitk,keep_original,ok,
87c6213da6,segmented,HemSeg500,"(37, 512, 512)","(37, 512, 512)",0.48046875,0.48046875,5.0,-1024.0,2976.0,-1009.0,-1005.0,-990.0,408.0,956.0,True,False,False,sitk,sitk,keep_original,ok,
881ac1f87c,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.46875,0.46875,5.00028133392334,-1024.0,2207.0,-1007.0,-1005.0,-989.0,287.0,1035.0,True,False,False,sitk,sitk,keep_original,ok,
88df178cf7,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1777.0,-1011.0,-1005.0,-965.0,332.0,970.0,True,False,False,sitk,sitk,keep_original,ok,
8933f992ef,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.337552547454834,-3024.0,2061.0,-3024.0,-3024.0,-995.0,377.0,1294.0,True,False,False,sitk,sitk,keep_original,ok,
8958cc0bc6,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.408203125,0.408203125,5.0,-1021.0,1602.0,-1011.0,-1005.0,-380.0,440.8499999999767,834.570000000007,True,False,False,sitk,sitk,keep_original,ok,
89c0c3b109,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,1781.0,-2048.0,-2048.0,-995.0,568.0,1209.0,True,False,False,sitk,sitk,keep_original,ok,
89fc855c8e,segmented,HemSeg500,"(31, 512, 512)","(31, 512, 512)",0.4609375,0.4609375,5.0,-1024.0,1495.0,-1009.0,-1005.0,-965.0,354.0,903.570000000007,True,False,False,sitk,sitk,keep_original,ok,
8cdbd94386,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.42578125,0.42578125,5.0,-1024.0,2976.0,-1009.0,-1005.0,-941.0,362.0,983.0,True,False,False,sitk,sitk,keep_original,ok,
8e388643b8,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,2060.0,-2048.0,-2048.0,-991.0,795.0,1427.0,True,False,False,sitk,sitk,keep_original,ok,
8f2c4f3b72,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,5.201485633850098,-2048.0,2052.0,-2048.0,-2048.0,-988.0,372.0,1380.0,True,False,False,sitk,sitk,keep_original,ok,
901fa2058a,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.165666580200195,-2048.0,3071.0,-2048.0,-2048.0,-968.0,725.0,1315.570000000007,True,False,False,sitk,sitk,keep_original,ok,
909cf011fc,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.4120001792907715,-2048.0,2496.0,-2048.0,-2048.0,-988.0,305.0,1275.0,True,False,False,sitk,sitk,keep_original,ok,
90c717065e,segmented,HemSeg500,"(31, 512, 512)","(31, 512, 512)",0.439453125,0.439453125,5.0,-1024.0,1591.0,-1010.0,-1006.0,-943.0,734.0,1279.0,True,False,False,sitk,sitk,keep_original,ok,
9108fc72be,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.17626428604126,-3024.0,3071.0,-3024.0,-3024.0,-967.0,367.0,1279.0,True,False,False,sitk,sitk,keep_original,ok,
910a4dd4d6,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.25725793838501,-2048.0,1930.0,-2048.0,-2048.0,-974.0,436.0,1325.0,True,False,False,sitk,sitk,keep_original,ok,
91cae68878,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4492189884185791,0.4492189884185791,5.142000198364258,-2048.0,2023.0,-2048.0,-2048.0,-960.0,984.0,1662.0,True,False,False,sitk,sitk,keep_original,ok,
91f2c70bd1,segmented,HemSeg500,"(37, 512, 512)","(37, 512, 512)",0.48828125,0.48828125,5.000001907348633,-1024.0,2282.0,-1010.0,-1005.0,-957.0,302.0,926.570000000007,True,False,False,sitk,sitk,keep_original,ok,
92b7e2c6f7,segmented,HemSeg500,"(37, 512, 512)","(37, 512, 512)",0.513671875,0.513671875,5.0,-1024.0,2976.0,-1014.0,-1006.0,-963.0,401.0,1039.0,True,False,False,sitk,sitk,keep_original,ok,
9306e6458e,segmented,HemSeg500,"(37, 512, 512)","(37, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,3071.0,-2048.0,-2048.0,-986.0,230.84999999997672,1057.0,True,False,False,sitk,sitk,keep_original,ok,
938c3de17e,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.392516136169434,-3024.0,1890.0,-3024.0,-3024.0,-983.0,474.0,1188.570000000007,True,False,False,sitk,sitk,keep_original,ok,
938c4efd14,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.46875,0.46875,5.0,-1020.0,1732.0,-1009.0,-1006.0,-971.0,337.0,734.0,True,False,False,sitk,sitk,keep_original,ok,
93da09b78f,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.048774242401123,-2048.0,3071.0,-2048.0,-2048.0,-947.0,905.0,1427.0,True,False,False,sitk,sitk,keep_original,ok,
93dde5f0a1,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.48828125,0.48828125,5.350198745727539,-1024.0,1822.0,-1012.0,-1005.0,-964.0,613.8499999999767,1343.0,True,False,False,sitk,sitk,keep_original,ok,
93e5988f16,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,5248.0,-1010.0,-1001.0,-918.0,524.0,1566.0,True,False,False,sitk,sitk,keep_original,ok,
93f3df8132,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.419921875,0.419921875,5.100085258483887,-1024.0,1601.0,-1008.0,-1004.0,-966.0,352.0,809.0,True,False,False,sitk,sitk,keep_original,ok,
947a0cb55a,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,4.97577428817749,-2048.0,3071.0,-2048.0,-2048.0,-975.0,578.0,1388.0,True,False,False,sitk,sitk,keep_original,ok,
9493adda69,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,19940.0,-1010.5700000000002,-1003.0,-933.0,398.0,1465.0,True,False,False,sitk,sitk,keep_original,ok,
949af16ff6,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.321193695068359,-2048.0,3071.0,-2048.0,-2048.0,-963.0,492.0,1247.0,True,False,False,sitk,sitk,keep_original,ok,
9527d43102,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.2147417068481445,-2048.0,2051.0,-2048.0,-2048.0,-989.0,392.0,1200.570000000007,True,False,False,sitk,sitk,keep_original,ok,
9571b76737,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.323032379150391,-2048.0,1799.0,-2048.0,-2048.0,-983.0,414.0,1254.0,True,False,False,sitk,sitk,keep_original,ok,
95ebc0d763,segmented,HemSeg500,"(31, 512, 512)","(31, 512, 512)",0.44921875,0.44921875,5.0,-1024.0,1775.0,-1010.0,-1006.0,-963.0,365.0,825.570000000007,True,False,False,sitk,sitk,keep_original,ok,
96606492b5,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.48828125,0.48828125,6.052752494812012,-1024.0,1773.0,-1007.0,-1004.0,-965.0,228.0,747.0,True,False,False,sitk,sitk,keep_original,ok,
96c6a3b3a8,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.392515659332275,-3024.0,3071.0,-3024.0,-3024.0,-967.0,531.0,1373.0,True,False,False,sitk,sitk,keep_original,ok,
96d2be3adb,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2976.0,-1009.0,-1005.0,-978.0,369.0,965.0,True,False,False,sitk,sitk,keep_original,ok,
96dcf0473c,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.54296875,0.54296875,6.000000476837158,-1000.0,3000.0,-1000.0,-1000.0,-976.0,92.0,932.0,True,False,False,sitk,sitk,keep_original,ok,
96e7757122,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.47265625,0.47265625,5.0,-1024.0,1808.0,-1011.0,-1007.0,-974.0,563.0,1168.0,True,False,False,sitk,sitk,keep_original,ok,
973749b7ce,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2976.0,-1015.0,-1010.0,-959.0,402.0,827.0,True,False,False,sitk,sitk,keep_original,ok,
977d91b4bb,segmented,HemSeg500,"(33, 512, 512)","(33, 512, 512)",0.4609375,0.4609375,5.0,-1020.0,1619.0,-1010.0,-1006.0,-968.0,485.0,1067.0,True,False,False,sitk,sitk,keep_original,ok,
9789ae9923,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.392516613006592,-3024.0,1799.0,-3024.0,-3024.0,-985.0,486.0,1182.0,True,False,False,sitk,sitk,keep_original,ok,
97fd171c61,segmented,HemSeg500,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2147.0,-1008.0,-1005.0,-967.0,432.0,1086.0,True,False,False,sitk,sitk,keep_original,ok,
991c958d94,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,5.085228443145752,-2048.0,2229.0,-2048.0,-2048.0,-964.0,669.8499999999767,1508.0,True,False,False,sitk,sitk,keep_original,ok,
9933598d50,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.453125,0.453125,5.0,-2048.0,2149.0,-2048.0,-2048.0,-896.0,818.0,1480.0,True,False,False,sitk,sitk,keep_original,ok,
99d14515e4,segmented,HemSeg500,"(29, 512, 512)","(29, 512, 512)",0.388671875,0.388671875,5.0,-1024.0,1674.0,-1009.0,-1006.0,-706.0,568.8499999999767,1190.0,True,False,False,sitk,sitk,keep_original,ok,
9a7a61f482,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,3071.0,-1009.0,-1005.0,-965.0,283.8499999999767,901.0,True,False,False,sitk,sitk,keep_original,ok,
9b4b4287bb,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,4.638096809387207,-2048.0,3071.0,-2048.0,-2048.0,-976.0,430.0,1160.0,True,False,False,sitk,sitk,keep_original,ok,
9ec43e65d5,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,5.392514705657959,-3024.0,2023.0,-3024.0,-3024.0,-976.0,412.0,1395.0,True,False,False,sitk,sitk,keep_original,ok,
9ed6724906,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,3071.0,-2048.0,-2048.0,-967.0,700.0,1341.0,True,False,False,sitk,sitk,keep_original,ok,
9f006ce4ef,segmented,HemSeg500,"(39, 512, 512)","(39, 512, 512)",0.48828125,0.48828125,5.000000476837158,-1023.0,2552.0,-1012.0,-1009.0,-964.0,349.0,945.0,True,False,False,sitk,sitk,keep_original,ok,
a06d518d21,segmented,HemSeg500,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.2022480964660645,-3024.0,2017.0,-3024.0,-3024.0,-996.0,475.0,1383.0,True,False,False,sitk,sitk,keep_original,ok,
a080e2ec9b,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4947509765625,0.4947509765625,5.0,-1024.0,14830.0,-1023.0,-1007.0,-891.0,469.0,1185.0,True,False,False,sitk,sitk,keep_original,ok,
a090a3a9e6,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.48828125,0.48828125,5.401028633117676,-1024.0,2976.0,-1007.0,-1005.0,-979.0,572.0,1308.0,True,False,False,sitk,sitk,keep_original,ok,
a11b8324fa,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.1529998779296875,-2048.0,1920.0,-2048.0,-2048.0,-991.0,764.0,1455.0,True,False,False,sitk,sitk,keep_original,ok,
a1a9b59c1a,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.392516136169434,-3024.0,2070.0,-3024.0,-3024.0,-985.0,457.0,1071.0,True,False,False,sitk,sitk,keep_original,ok,
a206deadb3,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.077225685119629,-2048.0,2084.0,-2048.0,-2048.0,-995.0,279.0,1144.0,True,False,False,sitk,sitk,keep_original,ok,
a2ee5e28d9,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.493703842163086,-2048.0,1847.0,-2048.0,-2048.0,-969.0,649.0,1359.0,True,False,False,sitk,sitk,keep_original,ok,
a3ea59c62c,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.131515979766846,-2048.0,2036.0,-2048.0,-2048.0,-983.0,488.0,1137.0,True,False,False,sitk,sitk,keep_original,ok,
a43ad2b9ac,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.48828125,0.48828125,6.3252177238464355,-1024.0,1591.0,-1014.0,-1006.0,-814.0,508.0,1152.0,True,False,False,sitk,sitk,keep_original,ok,
a43d6f7d3b,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.272481441497803,-2048.0,2628.0,-2048.0,-2048.0,-961.0,486.0,1384.0,True,False,False,sitk,sitk,keep_original,ok,
a4614a9f72,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.452259063720703,-2048.0,3071.0,-2048.0,-2048.0,-982.0,293.0,1478.0,True,False,False,sitk,sitk,keep_original,ok,
a64269c9e4,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,1756.0,-2048.0,-2048.0,-974.0,720.0,1412.0,True,False,False,sitk,sitk,keep_original,ok,
aa190d2465,segmented,HemSeg500,"(35, 512, 512)","(35, 512, 512)",0.466796875,0.466796875,5.0,-1024.0,1615.0,-1009.0,-1005.0,-966.0,343.0,1082.0,True,False,False,sitk,sitk,keep_original,ok,
aa86bb6386,segmented,HemSeg500,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1741.0,-1010.0,-1006.0,-972.0,355.0,990.0,True,False,False,sitk,sitk,keep_original,ok,
ab009c2cd3,segmented,HemSeg500,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.400965690612793,-1024.0,1770.0,-1012.0,-1008.0,-979.0,446.0,1147.0,True,False,False,sitk,sitk,keep_original,ok,
aca03293ea,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.164944171905518,-3024.0,2061.0,-3024.0,-3024.0,-991.0,643.0,1445.0,True,False,False,sitk,sitk,keep_original,ok,
acd2654182,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.473258018493652,-2048.0,1914.0,-2048.0,-2048.0,-974.0,566.0,1422.0,True,False,False,sitk,sitk,keep_original,ok,
add7598f08,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.5078125,0.5078125,5.0,-1024.0,2757.0,-1013.0,-1008.0,-957.0,315.0,858.0,True,False,False,sitk,sitk,keep_original,ok,
ae6284de1b,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.051241874694824,-1024.0,3071.0,-1024.0,-1004.0,-856.0,280.0,1137.570000000007,True,False,False,sitk,sitk,keep_original,ok,
ae9c939e29,segmented,HemSeg500,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.227769374847412,-3024.0,1899.0,-3024.0,-3024.0,-964.0,559.0,1281.0,True,False,False,sitk,sitk,keep_original,ok,
aee6477d69,segmented,HemSeg500,"(30, 512, 512)","(30, 512, 512)",0.48828125,0.48828125,5.050675868988037,-1024.0,1741.0,-1008.0,-1004.0,-867.0,468.0,1155.570000000007,True,False,False,sitk,sitk,keep_original,ok,
af5b751187,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,12469.0,-1011.0,-1005.0,-871.0,1012.0,1645.0,True,False,False,sitk,sitk,keep_original,ok,
af606c1d17,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,4.2328572273254395,-3024.0,1968.0,-3024.0,-3024.0,-961.0,378.0,1460.0,True,False,False,sitk,sitk,keep_original,ok,
b042155545,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.002552509307861,-3024.0,2011.0,-3024.0,-3024.0,-995.0,328.0,1075.570000000007,True,False,False,sitk,sitk,keep_original,ok,
b26725a6d4,segmented,HemSeg500,"(37, 512, 512)","(37, 512, 512)",0.453125,0.453125,5.0,-1024.0,1958.0,-1011.0,-1006.0,-983.0,449.0,1020.0,True,False,False,sitk,sitk,keep_original,ok,
b44f67f843,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,1938.0,-2048.0,-2048.0,-948.0,436.0,1440.0,True,False,False,sitk,sitk,keep_original,ok,
b6617f9e71,segmented,HemSeg500,"(38, 512, 512)","(38, 512, 512)",0.49486300349235535,0.49486300349235535,5.0,-1024.0,5888.0,-1008.0,-1002.0,-913.0,532.0,1560.0,True,False,False,sitk,sitk,keep_original,ok,
ba000cea10,segmented,HemSeg500,"(38, 512, 512)","(38, 512, 512)",0.4882810115814209,0.4882810115814209,4.046029090881348,-3024.0,2048.0,-3024.0,-3024.0,-1001.0,466.0,1235.0,True,False,False,sitk,sitk,keep_original,ok,
bc3882c42b,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,5.093742847442627,-2048.0,2068.0,-2048.0,-2048.0,-940.0,380.8499999999767,1180.0,True,False,False,sitk,sitk,keep_original,ok,
bd509716e1,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.069518566131592,-2048.0,3071.0,-2048.0,-2048.0,-992.0,630.8499999999767,1617.0,True,False,False,sitk,sitk,keep_original,ok,
bd51c3ba34,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.48828125,0.48828125,5.700541019439697,-1024.0,1791.0,-1009.0,-1005.0,-958.0,586.0,1241.0,True,False,False,sitk,sitk,keep_original,ok,
be95ae6c0b,segmented,HemSeg500,"(42, 512, 512)","(42, 512, 512)",0.4882810115814209,0.4882810115814209,3.75,-2048.0,2074.0,-2048.0,-2048.0,-985.0,279.0,925.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
bf7891541c,segmented,HemSeg500,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.0966410636901855,-3024.0,3002.0,-3024.0,-3024.0,-966.0,436.0,1004.0,True,False,False,sitk,sitk,keep_original,ok,
bfd5d11a56,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,3.9108316898345947,-3024.0,3071.0,-3024.0,-3024.0,-1002.0,234.0,1424.0,True,False,False,sitk,sitk,resample_to_5mm,ok,
bfdb6396fd,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.466796875,0.466796875,5.0,-1024.0,2426.0,-1010.0,-1006.0,-924.0,395.0,945.0,True,False,False,sitk,sitk,keep_original,ok,
c1a8e5eafe,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4947509765625,0.4947509765625,5.0,-1024.0,2650.0,-1010.0,-1001.0,-922.0,498.0,1373.0,True,False,False,sitk,sitk,keep_original,ok,
c27ad9a4fc,segmented,HemSeg500,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.287567138671875,-3024.0,3071.0,-3024.0,-3024.0,-977.0,583.0,1411.0,True,False,False,sitk,sitk,keep_original,ok,
c5bb5713ee,segmented,HemSeg500,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,4.715400218963623,-2048.0,1817.0,-2048.0,-2048.0,-980.0,243.0,1097.570000000007,True,False,False,sitk,sitk,keep_original,ok,
c6e90ae154,segmented,HemSeg500,"(31, 512, 512)","(31, 512, 512)",0.4101560115814209,0.4101560115814209,5.0,-2048.0,2119.0,-2048.0,-2048.0,-915.0,608.0,1271.0,True,False,False,sitk,sitk,keep_original,ok,
c75ae4e374,segmented,HemSeg500,"(29, 512, 512)","(29, 512, 512)",0.41015625,0.41015625,5.000002384185791,-1023.0,1560.0,-1012.0,-1007.0,-913.0,571.0,1116.0,True,False,False,sitk,sitk,keep_original,ok,
c76da57125,segmented,HemSeg500,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.043846130371094,-3024.0,2197.0,-3024.0,-3024.0,-989.0,306.0,1216.0,True,False,False,sitk,sitk,keep_original,ok,
c87573d9ae,segmented,HemSeg500,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-2048.0,2124.0,-2048.0,-2048.0,-994.0,547.0,1375.0,True,False,False,sitk,sitk,keep_original,ok,
