branch,case_id,ct_path,mask_path,ct_exists,mask_exists,paired
Normal Scans,11bda0bed0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/11bda0bed0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/11bda0bed0.nii.gz,True,True,True
Normal Scans,11d72eb3d0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/11d72eb3d0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/11d72eb3d0.nii.gz,True,True,True
Normal Scans,11e6c1105d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/11e6c1105d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/11e6c1105d.nii.gz,True,True,True
Normal Scans,11e9c0f92c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/11e9c0f92c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/11e9c0f92c.nii.gz,True,True,True
Normal Scans,11f4ff1964,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/11f4ff1964.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/11f4ff1964.nii.gz,True,True,True
Normal Scans,11f53d98d8,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/11f53d98d8.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/11f53d98d8.nii.gz,True,True,True
Normal Scans,12a0c4f8fe,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12a0c4f8fe.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12a0c4f8fe.nii.gz,True,True,True
Normal Scans,12a3fe7a72,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12a3fe7a72.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12a3fe7a72.nii.gz,True,True,True
Normal Scans,12a7c0ce5e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12a7c0ce5e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12a7c0ce5e.nii.gz,True,True,True
Normal Scans,12a9fd8aae,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12a9fd8aae.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12a9fd8aae.nii.gz,True,True,True
Normal Scans,12b3f7dc2d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12b3f7dc2d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12b3f7dc2d.nii.gz,True,True,True
Normal Scans,12b598380d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12b598380d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12b598380d.nii.gz,True,True,True
Normal Scans,12b7e5be84,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12b7e5be84.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12b7e5be84.nii.gz,True,True,True
Normal Scans,12d5e5f418,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12d5e5f418.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12d5e5f418.nii.gz,True,True,True
Normal Scans,12e389e796,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12e389e796.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12e389e796.nii.gz,True,True,True
Normal Scans,12eb65dca1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12eb65dca1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12eb65dca1.nii.gz,True,True,True
Normal Scans,12f04486f5,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12f04486f5.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12f04486f5.nii.gz,True,True,True
Normal Scans,12f1f5279b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/12f1f5279b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/12f1f5279b.nii.gz,True,True,True
Normal Scans,13a7b360aa,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13a7b360aa.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13a7b360aa.nii.gz,True,True,True
Normal Scans,13b34283b3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13b34283b3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13b34283b3.nii.gz,True,True,True
Normal Scans,13ba62d5b2,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13ba62d5b2.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13ba62d5b2.nii.gz,True,True,True
Normal Scans,13ba98101d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13ba98101d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13ba98101d.nii.gz,True,True,True
Normal Scans,13be078750,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13be078750.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13be078750.nii.gz,True,True,True
Normal Scans,13c2ed18d7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13c2ed18d7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13c2ed18d7.nii.gz,True,True,True
Normal Scans,13c4b56a7c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13c4b56a7c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13c4b56a7c.nii.gz,True,True,True
Normal Scans,13c6187ca7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13c6187ca7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13c6187ca7.nii.gz,True,True,True
Normal Scans,13cb78e6b0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13cb78e6b0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13cb78e6b0.nii.gz,True,True,True
Normal Scans,13e678d4da,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13e678d4da.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13e678d4da.nii.gz,True,True,True
Normal Scans,13e911a8ee,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13e911a8ee.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13e911a8ee.nii.gz,True,True,True
Normal Scans,13eea560c5,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13eea560c5.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13eea560c5.nii.gz,True,True,True
Normal Scans,13efaa6939,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/13efaa6939.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/13efaa6939.nii.gz,True,True,True
Normal Scans,14a62c82ad,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14a62c82ad.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14a62c82ad.nii.gz,True,True,True
Normal Scans,14ae6f8518,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14ae6f8518.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14ae6f8518.nii.gz,True,True,True
Normal Scans,14b0993fbf,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14b0993fbf.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14b0993fbf.nii.gz,True,True,True
Normal Scans,14c01f981a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14c01f981a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14c01f981a.nii.gz,True,True,True
Normal Scans,14c68621f8,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14c68621f8.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14c68621f8.nii.gz,True,True,True
Normal Scans,14cdf253be,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14cdf253be.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14cdf253be.nii.gz,True,True,True
Normal Scans,14cebedb7c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14cebedb7c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14cebedb7c.nii.gz,True,True,True
Normal Scans,14cf814a21,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14cf814a21.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14cf814a21.nii.gz,True,True,True
Normal Scans,14d58a12cd,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14d58a12cd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14d58a12cd.nii.gz,True,True,True
Normal Scans,14dac095d2,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14dac095d2.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14dac095d2.nii.gz,True,True,True
Normal Scans,14e76f2c4f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14e76f2c4f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14e76f2c4f.nii.gz,True,True,True
Normal Scans,14f2a765cc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/14f2a765cc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/14f2a765cc.nii.gz,True,True,True
Normal Scans,15a6628a3e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15a6628a3e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15a6628a3e.nii.gz,True,True,True
Normal Scans,15aec386ad,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15aec386ad.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15aec386ad.nii.gz,True,True,True
Normal Scans,15b0573972,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15b0573972.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15b0573972.nii.gz,True,True,True
Normal Scans,15b3068978,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15b3068978.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15b3068978.nii.gz,True,True,True
Normal Scans,15b6275d6c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15b6275d6c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15b6275d6c.nii.gz,True,True,True
Normal Scans,15b9e20ca4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15b9e20ca4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15b9e20ca4.nii.gz,True,True,True
Normal Scans,15c3dd58c7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15c3dd58c7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15c3dd58c7.nii.gz,True,True,True
Normal Scans,15c812d828,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15c812d828.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15c812d828.nii.gz,True,True,True
Normal Scans,15cb2f1c80,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15cb2f1c80.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15cb2f1c80.nii.gz,True,True,True
Normal Scans,15ddc2c20f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15ddc2c20f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15ddc2c20f.nii.gz,True,True,True
Normal Scans,15f30cfd7b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15f30cfd7b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15f30cfd7b.nii.gz,True,True,True
Normal Scans,15fcbe8379,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15fcbe8379.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15fcbe8379.nii.gz,True,True,True
Normal Scans,15fd5ebe3a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/15fd5ebe3a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/15fd5ebe3a.nii.gz,True,True,True
Normal Scans,16a2354f75,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16a2354f75.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16a2354f75.nii.gz,True,True,True
Normal Scans,16a4b2f43e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16a4b2f43e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16a4b2f43e.nii.gz,True,True,True
Normal Scans,16acd6de40,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16acd6de40.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16acd6de40.nii.gz,True,True,True
Normal Scans,16b40e0ecf,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16b40e0ecf.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16b40e0ecf.nii.gz,True,True,True
Normal Scans,16c3709a90,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16c3709a90.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16c3709a90.nii.gz,True,True,True
Normal Scans,16c9176553,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16c9176553.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16c9176553.nii.gz,True,True,True
Normal Scans,16d9e750e6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16d9e750e6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16d9e750e6.nii.gz,True,True,True
Normal Scans,16dd9ba15d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16dd9ba15d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16dd9ba15d.nii.gz,True,True,True
Normal Scans,16f2f0bd2c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16f2f0bd2c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16f2f0bd2c.nii.gz,True,True,True
Normal Scans,16f4eeab85,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16f4eeab85.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16f4eeab85.nii.gz,True,True,True
Normal Scans,16f91e916d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16f91e916d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/16f91e916d.nii.gz,True,True,True
Normal Scans,17aefcbe1d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17aefcbe1d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17aefcbe1d.nii.gz,True,True,True
Normal Scans,17b4d12a13,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17b4d12a13.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17b4d12a13.nii.gz,True,True,True
Normal Scans,17b9b6fd56,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17b9b6fd56.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17b9b6fd56.nii.gz,True,True,True
Normal Scans,17bde3831f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17bde3831f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17bde3831f.nii.gz,True,True,True
Normal Scans,17ca5f7b3e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17ca5f7b3e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17ca5f7b3e.nii.gz,True,True,True
Normal Scans,17d3e7eb27,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17d3e7eb27.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17d3e7eb27.nii.gz,True,True,True
Normal Scans,17d443d796,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17d443d796.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17d443d796.nii.gz,True,True,True
Normal Scans,17e28ad4c9,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17e28ad4c9.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17e28ad4c9.nii.gz,True,True,True
Normal Scans,17e605ef60,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17e605ef60.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17e605ef60.nii.gz,True,True,True
Normal Scans,17e7c660b8,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17e7c660b8.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17e7c660b8.nii.gz,True,True,True
Normal Scans,17f87147e0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17f87147e0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/17f87147e0.nii.gz,True,True,True
Normal Scans,18b04ec486,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18b04ec486.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18b04ec486.nii.gz,True,True,True
Normal Scans,18b06790d0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18b06790d0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18b06790d0.nii.gz,True,True,True
Normal Scans,18b0ea1a4a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18b0ea1a4a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18b0ea1a4a.nii.gz,True,True,True
Normal Scans,18c4793d84,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18c4793d84.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18c4793d84.nii.gz,True,True,True
Normal Scans,18cb5ab469,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18cb5ab469.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18cb5ab469.nii.gz,True,True,True
Normal Scans,18cf6576fd,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18cf6576fd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18cf6576fd.nii.gz,True,True,True
Normal Scans,18d2508766,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18d2508766.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/masks/18d2508766.nii.gz,True,True,True
