case_id,branch,source_dataset,ct_reader_backend,mask_reader_backend,hu_action,resample_action,status,error
CQ500-CT-489,segmented,CQ500-51,nibabel_fallback,sitk,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-52,segmented,CQ500-51,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-55,segmented,CQ500-51,nibabel_fallback,nibabel_fallback,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-57,segmented,CQ500-51,nibabel_fallback,nibabel_fallback,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-60,segmented,CQ500-51,nibabel_fallback,nibabel_fallback,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-61,segmented,CQ500-51,nibabel_fallback,sitk,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-64,segmented,CQ500-51,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-65,segmented,CQ500-51,nibabel_fallback,sitk,no_offset_fix,kept_original,ok,
CQ500-CT-75,segmented,CQ500-51,nibabel_fallback,sitk,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-80,segmented,CQ500-51,nibabel_fallback,nibabel_fallback,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-90,segmented,CQ500-51,nibabel_fallback,nibabel_fallback,no_offset_fix,resampled_to_5mm,ok,
CQ500-CT-95,segmented,CQ500-51,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
ct-049,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-050,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-051,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-052,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-053,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-054,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-055,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-056,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-057,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-058,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-066,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-067,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-068,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-069,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-070,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-071,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-072,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-073,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-074,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-075,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-076,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-077,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-078,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-079,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-080,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-081,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-082,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-083,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-084,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-085,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-086,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-087,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-088,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-089,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-090,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-091,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-092,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-093,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-094,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-095,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-096,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-097,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-098,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-099,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-100,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-101,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-102,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-103,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-104,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-105,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-106,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-107,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-108,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-109,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-110,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-111,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-112,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-113,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-114,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-115,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-116,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-117,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-118,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-119,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-120,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-121,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-122,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-123,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-124,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-125,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-126,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-127,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-128,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-129,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
ct-130,segmented,CT-ICH,sitk,sitk,no_offset_fix,kept_original,ok,
01c1a0169f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
02a2bd8cc2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
02bb3e7d9d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
02cd74218f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
02cf5aa3f6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
02d57cd50b,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
02e8d2742f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
02fe96388e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
030a18397b,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
0354dc2907,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
0386e10db3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
03899fa456,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
03e92a47d9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
0580e47573,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
059fb16067,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
05acf5343f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
05adc8cbd1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
060c8fdee7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
067b82e422,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
06df3a7578,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
07223e2a2d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
07299832a8,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
08154d6b7b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
081931f2ec,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
081c820129,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
08583accc5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
085ade34b2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
094a0e8f72,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
0c62321b92,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
0e01b85a24,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
0f872bac4e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1010f40806,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
102415070c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
105ec70b1d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
10be14d6e3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
10d45dd698,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1139dc270b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
11930cf46b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
121eb4361c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
121f7ca3da,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
122d538829,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1252c234c1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1261b67249,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
128d656c66,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
12e6f536e4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1368fe2097,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1373e5cb78,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
137a44b6c4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
13ea177db6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
157c823b27,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
157f6cb4db,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
163f52da8a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1661503f74,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1695d14ef3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
16c163fa19,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
16ea2bcef7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
17014b11f1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
172ae18e3e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1908f0cd50,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
190e9d8e3c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
19301f3a01,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1994af6215,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1ab5f078f6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1b1a2dcaea,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1b6fd8d255,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1bac343cea,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1cac8dba16,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
1cb11e92e9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1cd202a3cc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1cd4dc2348,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1cea750ed3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1d0d7ed17e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1d4b740107,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1daf0af29d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1dfb0e8b50,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1e3eda186e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1e79e4e1bd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1f78c58a32,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
1f7d35d073,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
204c5fedba,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
2060eea0bd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2082d85c9d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
208e49a691,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
209e5f2156,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
20d7d12b21,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
210791b6f9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2166ee32e6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
21fc1099a6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
228a7d42f0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
232aef8750,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2331533be6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
23453d16c8,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2378b9f08d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
244ccb9843,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2525fd4a70,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2568f5cf57,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
265f9111c0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
270d688ecb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2731fb1683,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2776c10cf0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
28631c1846,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
286f17f9e7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2a0b4a4bd8,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
2a4138278f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2a9c137f95,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2acc982f8b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2ad62faab5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2af7819958,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2b1841fd46,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2b4cd01cc8,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2b505c738b,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
2b74726e27,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2c09d16ea1,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
2c32f857f3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2c3307a4db,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2c4323272b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2c7c6863ed,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2d118f0f64,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2d49a3e4a3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2d71376abc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2de2cbb63a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2df25759ed,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2e30de0781,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2e3485e6c5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2e512523da,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2e55f16a22,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2eb2db764c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2ebeb18920,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
2f49f85045,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
302ca5af07,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3037de42a9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
31870f004b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
324c55d571,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3352a0291d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
33af64b49a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
33e67cd34d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
348b4017ba,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
34f65ea2e1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
351d3255b5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3581c00a8c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3665f8b792,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
373b8696ec,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3785175b35,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
378fc13e4e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
382ed11a01,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
399c236565,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
39b6792a75,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3a40efce5c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3a507b8205,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3a91117e41,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3a9dd7626b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3ac8ee46b7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3b1dad372e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3b482a7d32,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
3b6bd0b0d1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3b96b4d8b6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3ba19b0b0f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3bf1d20dba,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3cac9bbe90,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3da7967508,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3e3634f8cf,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3e60c7a852,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3e963a8b86,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3f6fc29caa,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
3f75abb273,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
404edff115,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
406c9ec054,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
409bf9d436,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
411bf01754,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
415abb8c54,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
416d908876,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
420b958f99,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
42bf1281ff,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4475b96ccd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
448efe87af,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4492c72a6e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
453a423d8d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4561f983be,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
460d720b3f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
461c745f99,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4666f33855,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
46e7e1a319,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
470d4cc4ee,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
475f68c384,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
477f2cfe52,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
47d82b035b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
493bf9cd78,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4966ded157,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4a1316c032,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4a211edb64,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4aa7047f17,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4b053d5b1d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4b55a3c6c3,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
4b64bab99b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4c1750787d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4c3d6fe13b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4c90adc3e9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4cb87a60ea,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4ce3b6957a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4cf29e72b1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4ddcee54ae,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4df1977f27,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4e18905e99,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4e6812b21a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4eccdbbe89,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4edbc1d835,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
4f315ba876,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4f4dbe5ee2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4f793f3cb4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4fcd4b7e40,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4fd22056b3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
4fe213a60e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
50803716a6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
50b89b4e3c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
51318b4f42,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
517f0ae994,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
526cf8989b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5372ee35f5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
53bd6ed1ec,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
54a97c0465,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
54fc9b19b5,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
551cb206ce,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5564c68d8a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5603da963d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5632c1f884,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
564c63132f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
569f278151,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5741ecabf4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
58410d845e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
58afb7977e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5a30200a69,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5a6945c8f0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
