case_id,branch,source_dataset,file_ext,file_ext_current,file_ext_original_ct,file_ext_original_mask,ct_path,mask_path,status,reason
8e388643b8,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/8e388643b8.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/8e388643b8.nii.gz,kept,
8f2c4f3b72,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/8f2c4f3b72.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/8f2c4f3b72.nii.gz,kept,
901fa2058a,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/901fa2058a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/901fa2058a.nii.gz,kept,
909cf011fc,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/909cf011fc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/909cf011fc.nii.gz,kept,
90c717065e,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/90c717065e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/90c717065e.nii.gz,kept,
9108fc72be,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9108fc72be.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9108fc72be.nii.gz,kept,
910a4dd4d6,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/910a4dd4d6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/910a4dd4d6.nii.gz,kept,
91cae68878,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/91cae68878.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/91cae68878.nii.gz,kept,
91f2c70bd1,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/91f2c70bd1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/91f2c70bd1.nii.gz,kept,
92b7e2c6f7,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/92b7e2c6f7.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/92b7e2c6f7.nii.gz,kept,
9306e6458e,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9306e6458e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9306e6458e.nii.gz,kept,
938c3de17e,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/938c3de17e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/938c3de17e.nii.gz,kept,
938c4efd14,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/938c4efd14.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/938c4efd14.nii.gz,kept,
93da09b78f,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/93da09b78f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/93da09b78f.nii.gz,kept,
93dde5f0a1,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/93dde5f0a1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/93dde5f0a1.nii.gz,kept,
93e5988f16,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/93e5988f16.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/93e5988f16.nii.gz,kept,
93f3df8132,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/93f3df8132.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/93f3df8132.nii.gz,kept,
947a0cb55a,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/947a0cb55a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/947a0cb55a.nii.gz,kept,
9493adda69,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9493adda69.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9493adda69.nii.gz,kept,
949af16ff6,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/949af16ff6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/949af16ff6.nii.gz,kept,
9527d43102,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9527d43102.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9527d43102.nii.gz,kept,
9571b76737,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9571b76737.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9571b76737.nii.gz,kept,
95ebc0d763,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/95ebc0d763.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/95ebc0d763.nii.gz,kept,
96606492b5,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/96606492b5.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/96606492b5.nii.gz,kept,
96c6a3b3a8,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/96c6a3b3a8.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/96c6a3b3a8.nii.gz,kept,
96d2be3adb,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/96d2be3adb.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/96d2be3adb.nii.gz,kept,
96dcf0473c,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/96dcf0473c.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/96dcf0473c.nii.gz,kept,
96e7757122,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/96e7757122.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/96e7757122.nii.gz,kept,
973749b7ce,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/973749b7ce.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/973749b7ce.nii.gz,kept,
977d91b4bb,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/977d91b4bb.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/977d91b4bb.nii.gz,kept,
9789ae9923,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9789ae9923.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9789ae9923.nii.gz,kept,
97fd171c61,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/97fd171c61.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/97fd171c61.nii.gz,kept,
991c958d94,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/991c958d94.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/991c958d94.nii.gz,kept,
9933598d50,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9933598d50.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9933598d50.nii.gz,kept,
99d14515e4,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/99d14515e4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/99d14515e4.nii.gz,kept,
9a7a61f482,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9a7a61f482.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9a7a61f482.nii.gz,kept,
9b4b4287bb,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9b4b4287bb.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9b4b4287bb.nii.gz,kept,
9ec43e65d5,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9ec43e65d5.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9ec43e65d5.nii.gz,kept,
9ed6724906,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9ed6724906.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9ed6724906.nii.gz,kept,
9f006ce4ef,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/9f006ce4ef.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/9f006ce4ef.nii.gz,kept,
a06d518d21,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a06d518d21.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a06d518d21.nii.gz,kept,
a080e2ec9b,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a080e2ec9b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a080e2ec9b.nii.gz,kept,
a090a3a9e6,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a090a3a9e6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a090a3a9e6.nii.gz,kept,
a11b8324fa,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a11b8324fa.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a11b8324fa.nii.gz,kept,
a1a9b59c1a,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a1a9b59c1a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a1a9b59c1a.nii.gz,kept,
a206deadb3,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a206deadb3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a206deadb3.nii.gz,kept,
a2ee5e28d9,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a2ee5e28d9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a2ee5e28d9.nii.gz,kept,
a3ea59c62c,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a3ea59c62c.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a3ea59c62c.nii.gz,kept,
a43ad2b9ac,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a43ad2b9ac.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a43ad2b9ac.nii.gz,kept,
a43d6f7d3b,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a43d6f7d3b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a43d6f7d3b.nii.gz,kept,
a4614a9f72,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a4614a9f72.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a4614a9f72.nii.gz,kept,
a64269c9e4,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/a64269c9e4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/a64269c9e4.nii.gz,kept,
aa190d2465,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/aa190d2465.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/aa190d2465.nii.gz,kept,
aa86bb6386,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/aa86bb6386.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/aa86bb6386.nii.gz,kept,
ab009c2cd3,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ab009c2cd3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ab009c2cd3.nii.gz,kept,
aca03293ea,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/aca03293ea.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/aca03293ea.nii.gz,kept,
acd2654182,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/acd2654182.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/acd2654182.nii.gz,kept,
add7598f08,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/add7598f08.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/add7598f08.nii.gz,kept,
ae6284de1b,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ae6284de1b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ae6284de1b.nii.gz,kept,
ae9c939e29,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ae9c939e29.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ae9c939e29.nii.gz,kept,
aee6477d69,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/aee6477d69.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/aee6477d69.nii.gz,kept,
af5b751187,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/af5b751187.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/af5b751187.nii.gz,kept,
af606c1d17,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/af606c1d17.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/af606c1d17.nii.gz,kept,
b042155545,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/b042155545.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/b042155545.nii.gz,kept,
b26725a6d4,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/b26725a6d4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/b26725a6d4.nii.gz,kept,
b44f67f843,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/b44f67f843.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/b44f67f843.nii.gz,kept,
b6617f9e71,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/b6617f9e71.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/b6617f9e71.nii.gz,kept,
ba000cea10,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ba000cea10.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ba000cea10.nii.gz,kept,
bc3882c42b,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/bc3882c42b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/bc3882c42b.nii.gz,kept,
bd509716e1,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/bd509716e1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/bd509716e1.nii.gz,kept,
bd51c3ba34,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/bd51c3ba34.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/bd51c3ba34.nii.gz,kept,
be95ae6c0b,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/be95ae6c0b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/be95ae6c0b.nii.gz,kept,
bf7891541c,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/bf7891541c.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/bf7891541c.nii.gz,kept,
bfd5d11a56,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/bfd5d11a56.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/bfd5d11a56.nii.gz,kept,
bfdb6396fd,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/bfdb6396fd.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/bfdb6396fd.nii.gz,kept,
c1a8e5eafe,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c1a8e5eafe.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c1a8e5eafe.nii.gz,kept,
c27ad9a4fc,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c27ad9a4fc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c27ad9a4fc.nii.gz,kept,
c5bb5713ee,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c5bb5713ee.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c5bb5713ee.nii.gz,kept,
c6e90ae154,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c6e90ae154.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c6e90ae154.nii.gz,kept,
c75ae4e374,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c75ae4e374.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c75ae4e374.nii.gz,kept,
c76da57125,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c76da57125.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c76da57125.nii.gz,kept,
c87573d9ae,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c87573d9ae.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c87573d9ae.nii.gz,kept,
